ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
1049803,"LIME, #2 GRD 230-250 CT FRESH",1,1,0,CS,28.3600,28.36
2326411,"LETTUCE, ICBRG FRESH REF BOX",2,2,0,CS,38.4900,76.98
2331353,"TOMATO, RND 5X6 #1 GRD FRESH",1,1,0,CS,58.8900,58.89
3037330,"PEPPER, CHILI SERRN FRESH REF",1,1,0,CS,17.5100,17.51
3332830,"COLESLAW MIX, SHRD CBG GRN &",1,1,0,EA,8.1600,8.16
4289443,"POTATO, YUKON GLD A SZ FRESH",1,1,0,CS,39.7500,39.75
5006465,"MUSHROOM, SLCD FRESH REF",1,1,0,CS,28.4800,28.48
6010482,"PEPPER, JLP FRESH REF",1,1,0,CS,23.9900,23.99
2739175,"SOUR CREAM, CLTD ALL NTRL TUB",1,1,0,CS,32.5700,32.57
5332630,"CHEESE, CHEDR MILD SHRD FTHR",1,1,0,CS,59.2000,59.20
2006625,"JUICE, PNAPL 100% CAN SHLF",1,1,0,CS,40.4500,40.45
9206974,"TEA BAG, ICED BLK SWTND CFNTD",1,1,0,CS,40.4200,40.42
698688,"OIL, BUTR ALTRN SOYBN SALTD",1,1,0,CS,45.7300,45.73
1328608,"DRESSING, CLSLW CRMY SHLF PLST",1,1,0,CS,58.7500,58.75
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,42.4700,42.47
3749580,"MIX, GRVY BRN PHO-FREE SHLF",1,1,0,CS,30.5200,30.52
3852858,"TORTILLA, CHIP RAW 4 CUT YLW",1,1,0,CS,36.3800,36.38
5330949,"FLOUR, AP HOTEL & RSTNT FINE",3,3,0,CS,18.2000,54.60
5601679,"CHIP, PTATO SS BAG SHLF STABL",1,1,0,CS,48.3300,48.33
6329205,"BEAN, GRN BLU LAKE CUT 3-5",1,1,0,CS,41.5800,41.58
7333263,"SEASONING, FJTA SHLF STABL",2,2,0,EA,12.3800,24.76
8003956,"SAUCE, TYKI GLAZ PLST JUG SHLF",1,1,0,EA,15.0200,15.02
9329384,"KETCHUP, TMTO FCY 33% SS FOIL",1,1,0,CS,30.4500,30.45
2240046,"BACON, PORK END & PC REAL DCD",1,1,0,CS,79.1200,79.12
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",1,1,0,CS,58.4700,58.47
5314208,"BEEF, CUTLT SLCT RAW FZN",2,2,0,CS,79.6000,159.20
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",1,1,0,CS,73.0400,73.04
6381750,"CHICKEN, WING 1&2JT MED RAW",5,5,0,CS,97.5000,487.50
1552124,"POTATO, FF SSTRG 1/4"" COATED",9,9,0,CS,44.5900,401.31
4320487,"CHILI, BF NO BEAN RTU TUB FZN",1,1,0,CS,83.5000,83.50
5328406,"DRESSING, RANCH BTRMLK REF JAR",4,4,0,CS,49.1300,196.52
6083968,"POTATO, TATER NUGT TFF PARFR",2,2,0,CS,64.3000,128.60
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.5900,40.59
719427,"LID, CUP 12-20 Z PLST WHT SLOT",1,1,0,CS,30.7900,30.79
763326,"CUP, FM 20 Z WHT",1,1,0,CS,38.4900,38.49
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",4,4,0,CS,22.3900,89.56
9625922,"TOWEL, PAPR 7.88X15 CENTERPULL",1,1,0,CS,32.9900,32.99
