ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
1205582,"STRAWBERRY, CLMSHL FRESH REF",1,1,0,CS,48.9800,48.98
2331353,"TOMATO, RND 5X6 #1 GRD FRESH",2,2,0,CS,62.6900,125.38
3016342,"ZUCCHINI, GRN MED FRESH REF",1,1,0,CS,21.9400,21.94
3332830,"COLESLAW MIX, SHRD CBG GRN &",1,1,0,EA,8.1600,8.16
4289443,"POTATO, YUKON GLD A SZ FRESH",2,2,0,CS,36.8000,73.60
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,59.2700,59.27
761940,"MILK, WHL PSTRD RBST FREE D A",1,0,0,,0.0000,0.00
823021,"EGG, SHL MED GRD AA WHT LOOS",1,1,0,CS,58.8800,58.88
843771,"TOPPING, WHPD NONDARY ULTRA",1,1,0,CS,43.6300,43.63
3340510,"CHEESE, AMER SLCD 120 CT TFF",1,1,0,CS,62.4400,62.44
5332630,"CHEESE, CHEDR MILD SHRD FTHR",3,3,0,CS,59.2000,177.60
6419501,"CHEESE, CHEDR MILD SLCD .75 Z",1,1,0,CS,39.9200,39.92
6432884,"CHEESE, PPR JK SLCD .75 Z TWIN",1,1,0,CS,37.1200,37.12
8327249,"CHEESE, PROV LOG PLST WRPD REF",1,1,0,LB,4.6200,55.44
184937,"TEA BAG, ICED BLK ORNG PEKO 4",1,1,0,CS,40.3500,40.35
4781939,"DRINK, SODA CLUB CANDA DRY PET",1,1,0,CS,27.1500,27.15
5308139,"JUICE, CLMTO DRNK 34% ORIG PET",1,1,0,CS,28.3700,28.37
190009,"KETCHUP, TMTO FCY 33% B-I-B",2,2,0,CS,28.1800,56.36
1328699,"SHORTENING, FRYG SOYBN LIQ CLR",12,12,0,CS,29.8800,358.56
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,38.7700,38.77
3749580,"MIX, GRVY BRN PHO-FREE SHLF",1,1,0,CS,30.5200,30.52
5881594,"CHERRY, MRCNO W/ STEM LG PLST",1,1,0,EA,33.6100,33.61
6329205,"BEAN, GRN BLU LAKE CUT 3-5",2,2,0,CS,41.4100,82.82
6501159,"SEASONING, LMN PPR PLST SHKR",1,1,0,EA,15.2600,15.26
7200736,"PICKLE, DILL CC CHIP 1/8""",2,2,0,CS,30.1200,60.24
7333263,"SEASONING, FJTA SHLF STABL",2,2,0,EA,12.3800,24.76
7501752,"KETCHUP, TMTO FCY 33% RED PLST",1,1,0,CS,32.1800,32.18
8047557,"MIX, GRVY PPR ADD WATER",2,2,0,CS,29.9500,59.90
9002080,"SAUCE, STK A-1 GLS BTL SHLF",1,1,0,CS,85.6500,85.65
2571705,"BEEF, CHK SHLD CLD CHO ANG 114",6,6,0,LB,3.3900,1043.44
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",2,2,0,CS,59.3200,118.64
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",2,2,0,CS,73.0400,146.08
6381750,"CHICKEN, WING 1&2JT MED RAW",5,5,0,CS,48.1100,240.55
8025207,"CHICKEN, GZZD RAW FZN",1,1,0,CS,30.7400,30.74
616400,"ROLL, HOGI WHT 3.5 Z 8"" HEARTH",1,1,0,CS,53.0500,53.05
1552124,"POTATO, FF SSTRG 1/4"" COATED",7,7,0,CS,44.5900,312.13
4182234,"APPETIZER, PTATO PPR CHEDR",1,1,0,CS,49.9000,49.90
5328406,"DRESSING, RANCH BTRMLK REF JAR",2,2,0,CS,49.1300,98.26
5602354,"APPETIZER, CHS MOZZ BRDD ITLN",1,1,0,CS,65.4300,65.43
6083968,"POTATO, TATER NUGT TFF PARFR",9,9,0,CS,64.3000,578.70
4647806,"DETERGENT, DISH MNL LIQ BTL",1,1,0,CS,58.2000,58.20
4736314,"DEODORIZER, URNL SCRN W/ BLOC",1,1,0,CS,35.1000,35.10
511550,"LINER, BSKT 12X12 RED CHKRD",1,1,0,CS,111.7600,111.76
763326,"CUP, FM 20 Z WHT",3,3,0,CS,38.4900,115.47
1046634,"LID, CUP 12-24 OZ BUBBLE PLAST",1,1,0,CS,41.5900,41.59
3605755,"TRAY, PAPR FOOD .5 LB COTED",2,2,0,CS,40.7900,81.58
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",5,5,0,CS,22.3900,111.95
8648198,"TISSUE, TLT JMB RL 3.5"" WHITE",1,1,0,CS,32.4900,32.49
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,29.0900,58.18
2330652,"FORK, DNNR WNDSR 18/0 S/S MW",1,1,0,CS,12.1700,12.17
4085338,"GUEST CHECK, SHRK PK SNGL PAPR",1,1,0,CS,36.5900,36.59
