ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
7153448,"CLEANER, AP LIQ SPRAY BTL",1,1,0,CS,66.1000,66.10
1049803,"LIME, #2 GRD 230-250 CT FRESH",1,1,0,CS,39.6100,39.61
2326700,"POTATO, RUSET ID. 40 CT FRESH",1,1,0,CS,20.7400,20.74
2331353,"TOMATO, RND 5X6 #1 GRD FRESH",1,1,0,CS,27.1100,27.11
3016342,"ZUCCHINI, GRN MED FRESH REF",1,1,0,CS,24.3200,24.32
3037330,"PEPPER, CHILI SERRN FRESH REF",1,1,0,CS,16.2900,16.29
3332830,"COLESLAW MIX, SHRD CBG GRN &",1,1,0,EA,7.2500,7.25
4230900,"CILANTRO, FRESH HERB",1,1,0,CS,28.0800,28.08
4289443,"POTATO, YUKON GLD A SZ FRESH",1,1,0,CS,42.2000,42.20
4326690,"ONION, RED JMB FRESH REF BAG",1,1,0,CS,29.5000,29.50
6326698,"ONION, YLW WHL SPR COLSL 4 1/4",2,2,0,CS,29.5400,59.08
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,71.5600,71.56
843771,"TOPPING, WHPD NONDARY ULTRA",1,1,0,CS,43.6500,43.65
2739175,"SOUR CREAM, CLTD ALL NTRL TUB",1,1,0,CS,31.8800,31.88
5332630,"CHEESE, CHEDR MILD SHRD FTHR",1,1,0,CS,64.6000,64.60
6033922,"BAR MIX, SWT & SOUR LMN SHLF",1,1,0,CS,55.7500,55.75
8387194,"WATER,MINRL GLS BTL",1,1,0,CS,33.2500,33.25
9206974,"TEA BAG, ICED BLK SWTND CFNTD",2,2,0,CS,40.4300,80.86
190009,"KETCHUP, TMTO FCY 33% B-I-B",2,2,0,CS,28.4500,56.90
1042299,"CHIP, PTATO KTL SEA SALT GL/FR",1,1,0,CS,34.2200,34.22
1328699,"SHORTENING, FRYG SOYBN LIQ CLR",14,14,0,CS,29.5400,413.56
3002128,"SALT, KO NOT IODZ GRAN CORSE",1,1,0,CS,47.2400,47.24
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,42.4800,42.48
3749580,"MIX, GRVY BRN PHO-FREE SHLF",1,1,0,CS,30.5400,30.54
5513762,"TORTILLA, CHIP RAW 4 CUT WHT",1,1,0,CS,29.4000,29.40
7248339,"MIX, DRSG RANCH 1 GAL YLD PKT",1,1,0,CS,59.7300,59.73
8047557,"MIX, GRVY PPR ADD WATER",2,2,0,CS,29.9600,59.92
1633130,"BACON,SLAB #2 CURED",2,2,0,CS,72.0000,144.00
2240046,"BACON, PORK END & PC REAL DCD",1,1,0,CS,79.1200,79.12
2571705,"BEEF, CHK SHLD CLD CHO ANG 114",6,6,0,LB,3.7900,1191.20
3408822,"BEEF, RIBEY 112A 2X2"" L/ON RAW",1,1,0,LB,7.2100,452.57
5314208,"BEEF, CUTLT SLCT RAW FZN",2,2,0,CS,79.6000,159.20
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",2,2,0,CS,73.0600,146.12
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",1,1,0,CS,56.3800,56.38
6911663,"PANGASIUS, STPED 5-7 Z FIL PBO",1,1,0,CS,41.4100,41.41
1552124,"POTATO, FF SSTRG 1/4"" COATED",13,13,0,CS,44.5900,579.67
2633394,"BREAD, RYE MRBL 17 SLCD 5/8""",1,1,0,CS,51.9100,51.91
5328406,"DRESSING, RANCH BTRMLK REF JAR",2,2,0,CS,49.1300,98.26
5602354,"APPETIZER, CHS MOZZ BRDD ITLN",1,1,0,CS,65.4100,65.41
6083968,"POTATO, TATER NUGT TFF PARFR",3,3,0,CS,65.0400,195.12
7979586,"POTATO, FF SWT THIN WAFL CUT",1,1,0,CS,46.6700,46.67
1118783,"CLEANER, FRYER K52 PWDR PKT",1,1,0,CS,89.5000,89.50
95745,"TISSUE, TLT JMB RL 3.5""X1000'",1,1,0,CS,45.5900,45.59
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.5900,40.59
763326,"CUP, FM 20 Z WHT",2,2,0,CS,36.6900,73.38
1046634,"LID, CUP 12-24 OZ BUBBLE PLAST",1,1,0,CS,41.5900,41.59
1851438,"CUP, SFLE PLYST 3.25 Z TNSLT",1,1,0,CS,78.5900,78.59
2939411,"LID, CUP SFLE 3.25-4 Z FLAT",1,1,0,CS,36.5500,36.55
3605755,"TRAY, PAPR FOOD .5 LB COTED",1,1,0,CS,40.7900,40.79
4594181,"PAPER, 18""X1100' FRZR PAPR WHT",1,0,0,,0.0000,0.00
6617609,"CONTAINER, FM 6X6 1 CMPT WHT",1,1,0,CS,34.4900,34.49
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",3,3,0,CS,22.4900,67.47
7808017,"GLOVE, VINYL XL PF NTRL AMBDX",1,1,0,CS,30.9900,30.99
7826290,"LINER, 60 GAL 38X58 BLK 1.2",1,1,0,CS,31.6900,31.69
7826506,"LINER, 33 GAL 33X38 BLK 1.2",1,1,0,CS,25.5900,25.59
8648164,"TOWEL, PAPR 9.5X9 MLTFD BRN 1",1,1,0,CS,26.3900,26.39
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,29.6900,59.38
1330695,"KNIFE, STK 4.75"" S/S PLST HNDL",2,2,0,CS,8.6400,17.28
2330652,"FORK, DNNR WNDSR 18/0 S/S MW",1,1,0,CS,12.1700,12.17
2950699,"MOP HEAD, CUT END #24 COTN 4",1,1,0,CS,17.4700,17.47
