ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
5341169,"CLEANER, OVN & GRIL K13 LIQ",1,1,-1,CS,76.4000,0.00
7153448,"CLEANER, AP LIQ SPRAY BTL",1,1,0,CS,66.0000,66.00
2326411,"LETTUCE, ICBRG FRESH REF BOX",1,1,0,CS,38.4900,38.49
2326445,"SALAD MIX, MESCLUN SPRG BAG",1,1,0,CS,17.1400,17.14
2326700,"POTATO, RUSET ID. 40 CT FRESH",2,2,0,CS,19.0700,38.14
2331353,"TOMATO, RND 5X6 #1 GRD FRESH",2,2,0,CS,58.8900,117.78
3037330,"PEPPER, CHILI SERRN FRESH REF",1,1,0,CS,17.5100,17.51
3331972,"MUSHROOM, WHT X-LG #1 GRD BOX",1,1,0,CS,36.0700,36.07
4289443,"POTATO, YUKON GLD A SZ FRESH",1,1,0,CS,39.7500,39.75
5006465,"MUSHROOM, SLCD FRESH REF",1,1,0,CS,28.4800,28.48
6326698,"ONION, YLW WHL SPR COLSL 4 1/4",1,1,0,CS,29.0700,29.07
7331614,"CELERY, STICK 4"" FRESH REF",1,1,0,EA,13.5400,13.54
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,58.2400,58.24
761940,"MILK, WHL PSTRD RBST FREE D A",1,1,0,CS,28.3500,28.35
823021,"EGG, SHL MED GRD AA WHT LOOS",1,1,0,CS,54.0700,54.07
2466128,"CHEESE, SWIS SLCD 120 CT PROCD",1,1,0,CS,64.0700,64.07
2739175,"SOUR CREAM, CLTD ALL NTRL TUB",1,1,0,CS,32.5700,32.57
3340510,"CHEESE, AMER SLCD 120 CT TFF",1,1,0,CS,62.4400,62.44
5332630,"CHEESE, CHEDR MILD SHRD FTHR",2,2,0,CS,59.2000,118.40
6419501,"CHEESE, CHEDR MILD SLCD .75 Z",1,1,0,CS,39.9200,39.92
6432884,"CHEESE, PPR JK SLCD .75 Z TWIN",1,1,0,CS,38.5500,38.55
6758940,"ICE CREAM, VNL BEAN ALL NTRL",1,1,0,CS,50.6000,50.60
8340978,"CREAM, WHPG HVY LIQ 40% BUTRFT",1,1,0,CS,63.3300,63.33
18267,"BAR MIX, MRITA CNCNT 7:1 PLST",1,1,0,CS,93.8000,93.80
4781939,"DRINK, SODA CLUB CANDA DRY PET",1,1,0,CS,27.1500,27.15
5182720,"BAR MIX, GRNDN PLST SHLF STABL",1,1,0,CS,68.3000,68.30
5308139,"JUICE, CLMTO DRNK 34% ORIG PET",1,1,0,CS,28.3700,28.37
6033922,"BAR MIX, SWT & SOUR LMN SHLF",1,1,0,CS,54.7500,54.75
6310726,"JUICE, CRNBY DRNK 27% BAR PAC",1,1,0,CS,31.1900,31.19
6948426,"BAR MIX, PINA CLDA CTN GABLE",1,1,0,CS,96.7700,96.77
7760846,"WATER, PRFID PLST BTL TWIST",1,0,0,,0.0000,0.00
9206974,"TEA BAG, ICED BLK SWTND CFNTD",2,2,0,CS,40.4200,80.84
1328699,"SHORTENING, FRYG SOYBN LIQ CLR",17,17,0,CS,31.1600,529.72
3136199,"SUGAR SUB, PINK SWT & LOW 1 GR",1,1,0,CS,30.0200,30.02
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,42.4700,42.47
3333705,"OLIVE, MZNLA GRN STUFD PMNTO",1,1,0,EA,28.9700,28.97
4352191,"SAUCE, MNARA TMTO CAN SHLF",1,1,0,CS,47.4600,47.46
5330949,"FLOUR, AP HOTEL & RSTNT FINE",4,4,0,CS,18.2000,72.80
6329205,"BEAN, GRN BLU LAKE CUT 3-5",2,2,0,CS,41.5800,83.16
6501159,"SEASONING, LMN PPR PLST SHKR",2,2,0,EA,15.2600,30.52
7200736,"PICKLE, DILL CC CHIP 1/8""",3,3,0,CS,30.1200,90.36
7333263,"SEASONING, FJTA SHLF STABL",1,1,0,EA,12.3800,12.38
7501752,"KETCHUP, TMTO FCY 33% RED PLST",2,2,0,CS,32.1800,64.36
7637705,"SHORTENING, FRYG RICE BRAN LIQ",1,1,0,CS,66.5000,66.50
8047557,"MIX, GRVY PPR ADD WATER",1,1,0,CS,29.9500,29.95
9041252,"CRACKER MEAL, CRSD MED BAG",1,1,0,CS,39.1000,39.10
9329269,"TOMATO, WHL IN JCE PLD CND",1,1,0,CS,30.5000,30.50
1017127,"HAM, BNLS BFT NJ HWD SMK CK 3D",1,1,0,LB,3.8600,75.50
2240046,"BACON, PORK END & PC REAL DCD",1,1,0,CS,79.1200,79.12
3041423,"CORN DOG, AM CN FZN",1,1,0,CS,52.9200,52.92
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",1,1,0,CS,58.4700,58.47
6554307,"BEEF, CHUK SHLDR CLOD AC 114",5,0,0,,0.0000,0.00
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",2,2,0,CS,73.0400,146.08
6381750,"CHICKEN, WING 1&2JT MED RAW",1,1,0,CS,97.5000,97.50
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",2,2,0,CS,53.8900,107.78
6911663,"PANGASIUS, STPED 5-7 Z FIL PBO",1,1,0,CS,41.7200,41.72
8366296,"SURIMI, IMIT CRBMT CHK FLK MSC",1,1,0,CS,33.3100,33.31
616400,"ROLL, HOGI WHT 3.5 Z 8"" HEARTH",1,1,0,CS,53.0500,53.05
1552124,"POTATO, FF SSTRG 1/4"" COATED",11,11,0,CS,44.5900,490.49
5328406,"DRESSING, RANCH BTRMLK REF JAR",4,4,0,CS,49.1300,196.52
6083968,"POTATO, TATER NUGT TFF PARFR",7,7,0,CS,64.3000,450.10
7979586,"POTATO, FF SWT THIN WAFL CUT",4,4,0,CS,46.6500,186.60
6750400,"CLEANER, AP WIPE POUCH WHT",1,1,0,CS,57.5000,57.50
95745,"TISSUE, TLT JMB RL 3.5""X1000'",1,1,0,CS,45.4900,45.49
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.5900,40.59
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",2,2,0,CS,22.3900,44.78
7826506,"LINER, 33 GAL 33X38 BLK 1.2",1,1,0,CS,25.5900,25.59
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,29.0900,58.18
9625922,"TOWEL, PAPR 7.88X15 CENTERPULL",2,2,0,CS,32.9900,65.98
1330695,"KNIFE, STK 4.75"" S/S PLST HNDL",3,3,0,CS,8.6400,25.92
2330652,"FORK, DNNR WNDSR 18/0 S/S MW",1,1,0,CS,12.1700,12.17
2950343,"SCRUBBER, S/S 50 GR HD 400",1,1,0,EA,9.1400,9.14
