ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
1049803,"LIME, #2 GRD 230-250 CT FRESH",1,1,0,CS,46.6600,46.66
2326445,"SALAD MIX, MESCLUN SPRG BAG",1,1,0,CS,17.9600,17.96
2326700,"POTATO, RUSET ID. 40 CT FRESH",1,1,0,CS,20.5900,20.59
3037330,"PEPPER, CHILI SERRN FRESH REF",1,1,0,CS,16.2900,16.29
3331972,"MUSHROOM, WHT X-LG #1 GRD BOX",4,4,0,CS,36.0800,144.32
4230900,"CILANTRO, FRESH HERB",1,1,0,CS,28.0800,28.08
4725776,"CABBAGE, RED MED FRESH REF",1,1,0,CS,18.7700,18.77
5006465,"MUSHROOM, SLCD FRESH REF",1,1,0,CS,28.8200,28.82
7331614,"CELERY, STICK 4"" FRESH REF",1,1,0,EA,15.1900,15.19
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,71.5600,71.56
2739175,"SOUR CREAM, CLTD ALL NTRL TUB",1,1,0,CS,32.5600,32.56
5332630,"CHEESE, CHEDR MILD SHRD FTHR",2,2,0,CS,64.6000,129.20
8340978,"CREAM, WHPG HVY LIQ 40% BUTRFT",1,1,0,CS,64.7500,64.75
5308139,"JUICE, CLMTO DRNK 34% ORIG PET",1,1,0,CS,30.3400,30.34
9206974,"TEA BAG, ICED BLK SWTND CFNTD",2,2,0,CS,40.4300,80.86
190009,"KETCHUP, TMTO FCY 33% B-I-B",2,2,0,CS,28.4500,56.90
1328699,"SHORTENING, FRYG SOYBN LIQ CLR",13,13,0,CS,29.5400,384.02
3328713,"DRESSING, 1000 ISL SHLF STABL",1,1,0,EA,16.1800,16.18
4352191,"SAUCE, MNARA TMTO CAN SHLF",1,1,0,CS,47.8500,47.85
5330949,"FLOUR, AP HOTEL & RSTNT FINE",8,8,0,CS,14.9900,119.92
6329205,"BEAN, GRN BLU LAKE CUT 3-5",1,1,0,CS,40.1400,40.14
6329924,"SALT, TABLE IODZ BAG",1,1,0,CS,13.1400,13.14
6501159,"SEASONING, LMN PPR PLST SHKR",1,1,0,EA,15.2700,15.27
7200736,"PICKLE, DILL CC CHIP 1/8""",2,2,0,CS,30.1200,60.24
7248339,"MIX, DRSG RANCH 1 GAL YLD PKT",1,1,0,CS,59.7300,59.73
