ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
5341169,"CLEANER, OVN & GRIL K13 LIQ",1,1,0,CS,80.7000,80.70
2326445,"SALAD MIX, MESCLUN SPRG BAG",1,1,0,CS,17.1400,17.14
2326700,"POTATO, RUSET ID. 40 CT FRESH",1,1,0,CS,19.0700,19.07
2331353,"TOMATO, RND 5X6 #1 GRD FRESH",1,1,0,CS,58.8900,58.89
3016342,"ZUCCHINI, GRN MED FRESH REF",1,1,0,CS,15.0100,15.01
3331972,"MUSHROOM, WHT X-LG #1 GRD BOX",1,1,0,CS,30.9800,30.98
3332830,"COLESLAW MIX, SHRD CBG GRN &",1,1,0,EA,8.1600,8.16
4289443,"POTATO, YUKON GLD A SZ FRESH",1,1,0,CS,40.9500,40.95
4731741,"TOMATO, GRAPE RED FRESH REF",1,1,0,CS,25.2700,25.27
6326698,"ONION, YLW WHL SPR COLSL 4 1/4",1,1,0,CS,29.0700,29.07
7331614,"CELERY, STICK 4"" FRESH REF",1,1,0,EA,14.3000,14.30
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,57.2000,57.20
761940,"MILK, WHL PSTRD RBST FREE D A",1,1,0,CS,28.3500,28.35
2466128,"CHEESE, SWIS SLCD 120 CT PROCD",1,1,0,CS,64.0700,64.07
3340510,"CHEESE, AMER SLCD 120 CT TFF",1,1,0,CS,62.4400,62.44
5332630,"CHEESE, CHEDR MILD SHRD FTHR",2,2,0,CS,62.7600,125.52
18267,"BAR MIX, MRITA CNCNT 7:1 PLST",1,1,0,CS,93.8000,93.80
5308139,"JUICE, CLMTO DRNK 34% ORIG PET",1,1,0,CS,30.5100,30.51
9057316,"BAR MIX, LIME FOIL BAG SHLF",1,1,0,CS,91.2300,91.23
9206974,"TEA BAG, ICED BLK SWTND CFNTD",2,2,0,CS,40.4200,80.84
190009,"KETCHUP, TMTO FCY 33% B-I-B",1,1,0,CS,28.1700,28.17
1328699,"SHORTENING, FRYG SOYBN LIQ CLR",14,14,0,CS,30.6900,429.66
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,42.4700,42.47
3749580,"MIX, GRVY BRN PHO-FREE SHLF",1,1,0,CS,30.5200,30.52
5330949,"FLOUR, AP HOTEL & RSTNT FINE",7,7,0,CS,18.1800,127.26
6329205,"BEAN, GRN BLU LAKE CUT 3-5",2,2,0,CS,41.7600,83.52
7248339,"MIX, DRSG RANCH 1 GAL YLD PKT",1,1,0,CS,59.7500,59.75
7333263,"SEASONING, FJTA SHLF STABL",2,2,0,EA,12.3800,24.76
8003956,"SAUCE, TYKI GLAZ PLST JUG SHLF",1,1,0,EA,15.0200,15.02
8013625,"SAUCE, HOT RED PLST JUG SHLF",1,1,0,CS,68.0000,68.00
8047557,"MIX, GRVY PPR ADD WATER",1,1,0,CS,29.9500,29.95
1633130,"BACON,SLAB #2 CURED",2,2,0,CS,71.7800,143.56
5314208,"BEEF, CUTLT SLCT RAW FZN",2,2,0,CS,79.6000,159.20
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",3,3,0,CS,70.9000,212.70
2725661,"CHICKEN, BRST DBL 6 Z BLSL RAW",1,1,0,CS,80.3800,80.38
6381750,"CHICKEN, WING 1&2JT MED RAW",8,8,0,CS,91.9900,735.92
8025207,"CHICKEN, GZZD RAW FZN",1,1,0,CS,30.7400,30.74
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",2,2,0,CS,59.8900,119.78
616400,"ROLL, HOGI WHT 3.5 Z 8"" HEARTH",1,1,0,CS,53.0500,53.05
1552124,"POTATO, FF SSTRG 1/4"" COATED",5,5,0,CS,44.5900,222.95
5328406,"DRESSING, RANCH BTRMLK REF JAR",3,3,0,CS,49.1300,147.39
6083968,"POTATO, TATER NUGT TFF PARFR",5,5,0,CS,64.3000,321.50
7979586,"POTATO, FF SWT THIN WAFL CUT",1,1,0,CS,46.6500,46.65
6750400,"CLEANER, AP WIPE POUCH WHT",1,1,0,CS,57.5000,57.50
738898,"BAG, C-OUT 8 LB PAPR WHT",1,1,0,CS,49.9800,49.98
763326,"CUP, FM 20 Z WHT",3,3,0,CS,30.3900,91.17
1046634,"LID, CUP 12-24 OZ BUBBLE PLAST",1,1,0,CS,38.4900,38.49
2835205,"BAG, FLTWR 2.75X10 PAPR WHT",1,1,0,CS,27.7900,27.79
2939411,"LID, CUP SFLE 3.25-4 Z FLAT",1,1,0,EA,3.0400,3.04
3605755,"TRAY, PAPR FOOD .5 LB COTED",1,1,0,CS,40.7900,40.79
5328257,"FOIL, ALUM 18""X500' HVY-DTY RL",1,1,0,CS,55.0900,55.09
6328249,"FOIL, ALUM 12""X1000' STD RL",1,1,0,CS,40.4900,40.49
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",2,2,0,CS,22.3900,44.78
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,29.0900,58.18
9625922,"TOWEL, PAPR 7.88X15 CENTERPULL",2,2,0,CS,32.9900,65.98
