ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
5341169,"CLEANER, OVN & GRIL K13 LIQ",1,1,0,CS,83.6000,83.60
7945058,"DEGREASER, AP VP3 LIQ JUG BLU",1,1,0,CS,43.0000,43.00
1205582,"STRAWBERRY, CLMSHL FRESH REF",1,1,0,CS,41.7100,41.71
1326438,"ONION, GRN TRIMD ICELS FRESH",1,1,0,EA,7.4200,7.42
2326445,"SALAD MIX, MESCLUN SPRG BAG",1,1,0,CS,12.3600,12.36
2326700,"POTATO, RUSET ID. 40 CT FRESH",4,4,0,CS,21.1600,84.64
3016342,"ZUCCHINI, GRN MED FRESH REF",1,1,0,CS,15.0800,15.08
4230900,"CILANTRO, FRESH HERB",1,1,0,CS,28.0800,28.08
5006465,"MUSHROOM, SLCD FRESH REF",1,1,0,CS,28.8900,28.89
7331614,"CELERY, STICK 4"" FRESH REF",1,1,0,EA,13.8400,13.84
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,66.1100,66.11
2466128,"CHEESE, SWIS SLCD 120 CT PROCD",1,1,0,CS,68.4000,68.40
3340510,"CHEESE, AMER SLCD 120 CT TFF",1,1,0,CS,62.2200,62.22
8340978,"CREAM, WHPG HVY LIQ 40% BUTRFT",1,1,0,CS,58.9800,58.98
18267,"BAR MIX, MRITA CNCNT 7:1 PLST",1,1,0,CS,94.7500,94.75
9057316,"BAR MIX, LIME FOIL BAG SHLF",1,1,0,CS,94.7500,94.75
190009,"KETCHUP, TMTO FCY 33% B-I-B",1,1,0,CS,27.9200,27.92
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,41.7900,41.79
3852858,"TORTILLA, CHIP RAW 4 CUT YLW",2,2,0,CS,36.6800,73.36
5330949,"FLOUR, AP HOTEL & RSTNT FINE",7,7,0,CS,14.9900,104.93
6329205,"BEAN, GRN BLU LAKE CUT 3-5",1,1,0,CS,38.6100,38.61
6329924,"SALT, TABLE IODZ BAG",1,1,0,CS,13.0800,13.08
7200736,"PICKLE, DILL CC CHIP 1/8""",1,1,0,CS,29.9500,29.95
7902430,"APPLESAUCE, UNSTN SS PLST CUP",1,1,0,CS,54.6000,54.60
1633130,"BACON,SLAB #2 CURED",2,2,0,CS,79.9500,159.90
2240046,"BACON, PORK END & PC REAL DCD",2,2,0,CS,79.1200,158.24
3041423,"CORN DOG, AM CN FZN",1,1,0,CS,57.2200,57.22
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",2,2,0,CS,58.6200,117.24
5314208,"BEEF, CUTLT SLCT RAW FZN",4,4,0,CS,79.6000,318.40
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",4,4,0,CS,75.2100,300.84
2725661,"CHICKEN, BRST DBL 6 Z BLSL RAW",1,1,0,CS,78.0800,78.08
6381750,"CHICKEN, WING 1&2JT MED RAW",7,7,0,CS,91.9900,643.93
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",2,2,0,CS,56.8600,113.72
6911663,"PANGASIUS, STPED 5-7 Z FIL PBO",3,3,0,CS,44.9900,134.97
1552124,"POTATO, FF SSTRG 1/4"" COATED",6,6,0,CS,44.5900,267.54
5328406,"DRESSING, RANCH BTRMLK REF JAR",2,2,0,CS,49.4200,98.84
2959917,"CLEANER, FLR F22 LIQ PKT",1,1,0,CS,64.0000,64.00
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.2900,40.29
763326,"CUP, FM 20 Z WHT",2,2,0,CS,37.3900,74.78
1851438,"CUP, SFLE PLYST 3.25 Z TNSLT",1,1,0,CS,78.1900,78.19
2939411,"LID, CUP SFLE 3.25-4 Z FLAT",1,0,0,,0.0000,0.00
6883961,"CONTAINER, FM 6 Z SQT WHT",1,1,0,CS,37.0900,37.09
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,28.7900,57.58
8917627,"KIT, CTLY S&P K-F-S NAP HW BLK",2,2,0,CS,88.6900,177.38
1330695,"KNIFE, STK 4.75"" S/S PLST HNDL",3,3,0,CS,8.6400,25.92
