ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
5341169,"CLEANER, OVN & GRIL K13 LIQ",1,1,0,CS,80.3000,80.30
1049803,"LIME, #2 GRD 230-250 CT FRESH",1,1,0,CS,46.6600,46.66
3037330,"PEPPER, CHILI SERRN FRESH REF",1,1,0,CS,16.6300,16.63
3331972,"MUSHROOM, WHT X-LG #1 GRD BOX",2,2,0,CS,33.4700,66.94
3332830,"COLESLAW MIX, SHRD CBG GRN &",1,1,0,EA,8.0800,8.08
4230900,"CILANTRO, FRESH HERB",1,1,0,CS,28.0800,28.08
5006465,"MUSHROOM, SLCD FRESH REF",1,1,0,CS,28.8200,28.82
7474968,"AVOCADO, HASS #2 GRD 48 CT",1,1,0,CS,66.3900,66.39
7987514,"PINEAPPLE, FRESH REF",1,1,0,CS,22.0300,22.03
761940,"MILK, WHL PSTRD RBST FREE D A",1,1,0,CS,27.4900,27.49
823021,"EGG, SHL MED GRD AA WHT LOOS",1,0,0,,0.0000,0.00
8327249,"CHEESE, PROV LOG PLST WRPD REF",1,1,0,LB,3.7600,45.12
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,42.4800,42.48
3749580,"MIX, GRVY BRN PHO-FREE SHLF",1,1,0,CS,30.5400,30.54
4261905,"PEPPER, JLP SLCD NACHO MILD IN",1,1,0,CS,39.0500,39.05
4329314,"MUSTARD, YLW SS POUCH",1,1,0,CS,16.1200,16.12
6329924,"SALT, TABLE IODZ BAG",1,1,0,CS,13.1400,13.14
7329113,"MAYONNAISE, XHVY PLST JUG SHLF",1,1,0,CS,44.9200,44.92
8003956,"SAUCE, TYKI GLAZ PLST JUG SHLF",1,1,0,EA,15.0200,15.02
8047557,"MIX, GRVY PPR ADD WATER",1,1,0,CS,29.9600,29.96
8568531,"MAYONNAISE, SS POUCH SHLF",1,1,0,CS,25.3600,25.36
9579777,"BASE, SOUP CHIX FLVR GRNLR",1,1,0,CS,75.5700,75.57
2240046,"BACON, PORK END & PC REAL DCD",1,1,0,CS,79.1200,79.12
3041423,"CORN DOG, AM CN FZN",1,1,0,CS,56.0500,56.05
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",1,1,0,CS,56.8500,56.85
5314208,"BEEF, CUTLT SLCT RAW FZN",1,1,0,CS,79.6000,79.60
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",2,2,0,CS,72.6300,145.26
6381750,"CHICKEN, WING 1&2JT MED RAW",6,6,0,CS,91.9900,551.94
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",1,1,0,CS,56.2800,56.28
763326,"CUP, FM 20 Z WHT",1,1,0,CS,34.2900,34.29
3605755,"TRAY, PAPR FOOD .5 LB COTED",1,1,0,CS,40.7900,40.79
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",2,2,0,CS,22.4900,44.98
9625922,"TOWEL, PAPR 7.88X15 CENTERPULL",2,2,0,CS,32.9900,65.98
