ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
5341169,"CLEANER, OVN & GRIL K13 LIQ",1,1,0,CS,80.3000,80.30
7945058,"DEGREASER, AP VP3 LIQ JUG BLU",1,1,0,CS,40.1000,40.10
8362022,"DETERGENT, DSHWR D21 LIQ PAIL",1,1,0,CS,152.7000,152.70
1049803,"LIME, #2 GRD 230-250 CT FRESH",2,2,0,CS,46.6600,93.32
1205582,"STRAWBERRY, CLMSHL FRESH REF",1,1,0,CS,52.1800,52.18
2326411,"LETTUCE, ICBRG FRESH REF BOX",2,2,0,CS,25.4800,50.96
2326445,"SALAD MIX, MESCLUN SPRG BAG",1,1,0,CS,17.9600,17.96
2326700,"POTATO, RUSET ID. 40 CT FRESH",4,4,0,CS,20.5900,82.36
3016342,"ZUCCHINI, GRN MED FRESH REF",1,1,0,CS,27.0400,27.04
3331972,"MUSHROOM, WHT X-LG #1 GRD BOX",3,3,0,CS,36.0800,108.24
3332830,"COLESLAW MIX, SHRD CBG GRN &",1,1,0,EA,7.2500,7.25
4230900,"CILANTRO, FRESH HERB",1,1,0,CS,28.0800,28.08
4289443,"POTATO, YUKON GLD A SZ FRESH",1,1,0,CS,41.0000,41.00
4326690,"ONION, RED JMB FRESH REF BAG",1,1,0,CS,29.4900,29.49
4731741,"TOMATO, GRAPE RED FRESH REF",1,1,0,CS,16.8400,16.84
5006465,"MUSHROOM, SLCD FRESH REF",1,1,0,CS,28.8200,28.82
5326418,"LETTUCE, RMN FRESH REF",1,1,0,CS,30.3200,30.32
6326698,"ONION, YLW WHL SPR COLSL 4 1/4",2,2,0,CS,29.5400,59.08
761940,"MILK, WHL PSTRD RBST FREE D A",1,1,0,CS,27.4900,27.49
823021,"EGG, SHL MED GRD AA WHT LOOS",1,1,0,CS,76.9600,76.96
843771,"TOPPING, WHPD NONDARY ULTRA",1,1,0,CS,43.6500,43.65
3340510,"CHEESE, AMER SLCD 120 CT TFF",1,1,0,CS,62.4400,62.44
5332630,"CHEESE, CHEDR MILD SHRD FTHR",2,2,0,CS,64.6000,129.20
6419501,"CHEESE, CHEDR MILD SLCD .75 Z",1,1,0,CS,42.8000,42.80
8327249,"CHEESE, PROV LOG PLST WRPD REF",1,1,0,LB,3.7600,45.12
184937,"TEA BAG, ICED BLK ORNG PEKO 4",1,1,0,CS,40.4200,40.42
6310726,"JUICE, CRNBY DRNK 27% BAR PAC",1,1,0,CS,30.9000,30.90
7071236,"BAR MIX, STWBY CTN GABLE TOP",1,1,0,CS,97.3000,97.30
1060370,"SEASONING, FJTA PLST JAR SHLF",2,2,0,EA,11.9000,23.80
3136199,"SUGAR SUB, PINK SWT & LOW 1 GR",1,1,0,CS,30.0100,30.01
3264931,"MARGARINE, SALTD TUB REF WHPD",1,1,0,CS,42.4800,42.48
3333705,"OLIVE, MZNLA GRN STUFD PMNTO",1,1,0,EA,32.0000,32.00
3749580,"MIX, GRVY BRN PHO-FREE SHLF",1,1,0,CS,30.5400,30.54
5513762,"TORTILLA, CHIP RAW 4 CUT WHT",2,2,0,CS,29.4000,58.80
5881594,"CHERRY, MRCNO W/ STEM LG PLST",1,1,0,EA,35.9000,35.90
6329205,"BEAN, GRN BLU LAKE CUT 3-5",2,2,0,CS,40.1400,80.28
6501159,"SEASONING, LMN PPR PLST SHKR",2,2,0,EA,15.2700,30.54
7200736,"PICKLE, DILL CC CHIP 1/8""",2,2,0,CS,30.1200,60.24
7333263,"SEASONING, FJTA SHLF STABL",2,0,0,,0.0000,0.00
7501752,"KETCHUP, TMTO FCY 33% RED PLST",2,2,0,CS,31.8600,63.72
8013625,"SAUCE, HOT RED PLST JUG SHLF",1,1,0,CS,68.0100,68.01
8047557,"MIX, GRVY PPR ADD WATER",1,1,0,CS,29.9600,29.96
8303414,"PEPPER, CHILI GRN DCD FIRE",1,1,0,CS,64.7600,64.76
9041252,"CRACKER MEAL, CRSD MED BAG",1,1,0,CS,39.1500,39.15
3041423,"CORN DOG, AM CN FZN",1,1,0,CS,56.0500,56.05
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",2,2,0,CS,56.8500,113.70
5314208,"BEEF, CUTLT SLCT RAW FZN",2,2,0,CS,79.6000,159.20
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",4,4,0,CS,72.6300,290.52
2725661,"CHICKEN, BRST DBL 6 Z BLSL RAW",1,1,0,CS,80.9500,80.95
6381750,"CHICKEN, WING 1&2JT MED RAW",14,14,0,CS,91.9900,1287.86
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",1,1,0,CS,56.3800,56.38
6911663,"PANGASIUS, STPED 5-7 Z FIL PBO",1,1,0,CS,41.4100,41.41
8366296,"SURIMI, IMIT CRBMT CHK FLK MSC",1,1,0,CS,33.3500,33.35
1552124,"POTATO, FF SSTRG 1/4"" COATED",7,7,0,CS,44.5900,312.13
4182234,"APPETIZER, PTATO PPR CHEDR",1,1,0,CS,49.9000,49.90
4320487,"CHILI, BF NO BEAN RTU TUB FZN",1,1,0,CS,83.5000,83.50
5328406,"DRESSING, RANCH BTRMLK REF JAR",3,3,0,CS,49.1300,147.39
5602354,"APPETIZER, CHS MOZZ BRDD ITLN",1,1,0,CS,65.4100,65.41
7979586,"POTATO, FF SWT THIN WAFL CUT",1,1,0,CS,46.6700,46.67
4647806,"DETERGENT, DISH MNL LIQ BTL",1,1,0,CS,58.3000,58.30
95745,"TISSUE, TLT JMB RL 3.5""X1000'",1,1,0,CS,45.5900,45.59
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.5900,40.59
763326,"CUP, FM 20 Z WHT",1,1,0,CS,36.6900,36.69
1046634,"LID, CUP 12-24 OZ BUBBLE PLAST",1,1,0,CS,41.5900,41.59
2835205,"BAG, FLTWR 2.75X10 PAPR WHT",1,1,0,CS,27.8900,27.89
4594181,"PAPER, 18""X1100' FRZR PAPR WHT",1,0,0,,0.0000,0.00
7804644,"CONTAINER, FM 9X9 1 CMPT WHT",1,1,0,CS,24.8900,24.89
7826506,"LINER, 33 GAL 33X38 BLK 1.2",1,1,0,CS,25.5900,25.59
8917619,"KIT, CTLY K-F-S NAP HW BLK",1,1,0,CS,30.9900,30.99
